sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim	sample1_study	sample1_area	sample1_hhid	sample1_tr	sample1_gps_lat	sample1_gps_lon	sample1_location	sample2_study	sample2_area	sample2_hhid	sample2_tr	sample2_gps_lat	sample2_gps_lon	sample2_location	distance	HH_type	tr	area	location	species	genus	coverage_mean	callablePct_mean	confirmedPct_mean	snpPct_mean	multiPct_mean	lowmqPct_mean	highPct_mean	combined_rf_call
ESO1212705120S1K	stools_11030101	na	NZ_CP070930.1	4668053	2570989	55.0763	2567399	99.8604	2559540	99.6939	3590	0.1396	2563116	99.6938	12392	0.482	4519	36.4671	957	7.7227	2279	18.3909	9132	73.6927	303147	70.7683	175176	89.9273	0.9562	WASHB	rural	2127051	Control	NA	NA	26	Nairobi	urban	11030	Water	NA	NA	Gatwekera	309230.860339757	Between		NA	Different_loc	Esch_coli	Esch	47.9005	73.2715	99.778	0.222	0.0715	24.1195	2.408	0
ESO1212705120S1K	stools_11053501	na	NZ_CP070930.1	4668053	3918290	83.9384	3917258	99.9737	3917171	99.9978	1032	0.0263	3918203	99.9978	6781	0.1731	6694	98.717	5961	87.9074	238	3.5098	405	5.9726	303147	67.0704	167767	100	0.969	WASHB	rural	2127051	Control	NA	NA	26	Nairobi	urban	11053	Water	NA	NA	Kibera	309417.02216449	Between		NA	Different_loc	Esch_coli	Esch	74.7675	86.979	99.8475	0.1525	0.018	1.8735	4.374	1
ESO1212705120S1K	stools_12117101	na	NZ_CP070930.1	4668053	1846247	39.5507	1844462	99.9033	1835699	99.5249	1785	0.0967	1837471	99.5247	11365	0.6156	2589	22.7805	817	7.1887	1058	9.3093	9442	83.0796	303147	55.3659	235559	79.2595	0.9457	WASHB	rural	2127051	Control	NA	NA	26	Nairobi	urban	12117	Control	NA	NA	Ngandu	305170.80035872	Between	Control	NA	Different_loc	Esch_coli	Esch	35.414	65.2345	99.6835	0.3165	0.0495	1.6135	2.225	0
ESO1213404120S1K	stools_11047101	na	NZ_CP042585.1	4733770	351310	7.4214	350269	99.7037	348824	99.5875	1041	0.2963	349861	99.5875	3163	0.9003	1714	54.1891	700	22.1309	1417	44.7992	645	20.392	64147	36.2823	53118	25.6787	0.9809	WASHB	rural	2134041	Water	NA	NA	26	Nairobi	urban	11047	Water	NA	NA	Gatwekera	310823.686437268	Between	Water	NA	Different_loc	Esch_coli	Esch	33.214	27.847	99.5205	0.479	0.1435	42.5455	1.9835	0
ESO1213404320S1K	stools_11007150	na	NZ_LR134231.1	4594692	269979	5.8759	268860	99.5855	266858	99.2554	1119	0.4145	267957	99.2511	3209	1.1886	1187	36.9897	108	3.3655	805	25.0857	2248	70.053	45282	84.9852	54887	85.7125	0.9925	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	11007	Water	NA	NA	Gatwekera	311098.741105972	Between	Water	NA	Different_loc	Esch_coli	Esch	2.6295	23.594	99.6115	0.388	0.201	32.154	1.0345	0
ESO1213404320S1K	stools_11038101	na	NZ_LR134231.1	4594692	555717	12.0948	553331	99.5706	551819	99.7267	2386	0.4294	554199	99.7268	4047	0.7282	2529	62.4907	198	4.8925	2116	52.2856	1579	39.0166	45282	69.2836	28166	100	0.9937	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	11038	Water	NA	NA	Gatwekera	310815.909552665	Between	Water	NA	Different_loc	Esch_coli	Esch	7.097	35.3305	99.8315	0.168	0.185	51.3625	1.2585	0
ESO1213404320S1K	stools_11038501	na	NZ_LR134231.1	4594692	97460	2.1211	97265	99.7999	96864	99.5877	195	0.2001	97058	99.5875	651	0.668	249	38.2488	56	8.6022	334	51.3057	245	37.6344	45282	46.8067	162476	32.0607	0.9646	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	11038	Water	NA	NA	Gatwekera	310815.909552665	Between	Water	NA	Different_loc	Esch_coli	Esch	1.9425	15.636	99.765	0.235	0.0925	23.854	0.581	0
ESO1213404320S1K	stools_11044501	na	NZ_LR134231.1	4594692	545467	11.8717	542370	99.4322	540644	99.6818	3097	0.5678	543732	99.6819	5005	0.9176	3270	65.3347	255	5.0949	1871	37.3826	2699	53.9261	45282	100	49308	87.7525	0.995	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	11044	Water	NA	NA	Gatwekera	310806.267857482	Between	Water	NA	Different_loc	Esch_coli	Esch	6.4465	34.8505	99.8095	0.1905	0.2485	48.417	1.349	0
ESO1213404320S1K	stools_11107501	na	NZ_LR134231.1	4594692	163841	3.5659	163499	99.7913	162743	99.5376	342	0.2087	163082	99.5367	1273	0.777	514	40.3771	178	13.9827	641	50.3535	422	33.15	45282	100	157531	41.4877	0.9752	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	11107	Water	NA	NA	Kibera	311017.478353326	Between	Water	NA	Different_loc	Esch_coli	Esch	4.0435	16.8375	99.714	0.286	0.0965	54.6585	0.81	0
ESO1213404320S1K	stools_12058150	na	NZ_LR134231.1	4594692	143186	3.1163	142705	99.6641	142203	99.6482	481	0.3359	142682	99.648	1101	0.7689	597	54.2234	136	12.3524	656	59.5822	285	25.8856	45282	100	118020	50.372	0.9839	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12058	Control	NA	NA	Ngandu	306300.991475997	Between		NA	Different_loc	Esch_coli	Esch	3.085	15.386	99.7485	0.2515	0.1185	46.339	0.819	0
ESO1213404320S1K	stools_12060501	na	NZ_LR134231.1	4594692	372496	8.1071	371135	99.6346	368987	99.4212	1361	0.3654	370345	99.4225	3687	0.9898	1536	41.6599	226	6.1296	1122	30.4312	2259	61.2693	45282	84.9852	68981	74.2204	0.9907	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12060	Control	NA	NA	Ngandu	306217.233527421	Between		NA	Different_loc	Esch_coli	Esch	2.5945	29.1255	99.6635	0.337	0.1755	25.2475	0.8485	0
ESO1213404320S1K	stools_12062101	na	NZ_LR134231.1	4594692	368031	8.0099	366942	99.7041	365550	99.6206	1089	0.2959	366630	99.6193	2570	0.6983	1169	45.4864	101	3.93	1251	48.677	1168	45.4475	45282	47.6812	60817	47.1595	0.9862	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12062	Control	NA	NA	Ngandu	306227.53256108	Between		NA	Different_loc	Esch_coli	Esch	2.7015	28.9845	99.75	0.25	0.154	27.3955	1.387	0
ESO1213404320S1K	stools_12067150	na	NZ_LS483297.1	4705041	992166	21.0873	988463	99.6268	986536	99.8051	3703	0.3732	990233	99.8052	5939	0.5986	4006	67.4524	360	6.0616	2285	38.4745	3172	53.4097	165883	61.8635	134060	72.0953	0.974	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12067	Control	NA	NA	Ngandu	306224.041886991	Between		NA	Different_loc	Esch_coli	Esch	10.8675	54.216	99.853	0.147	0.175	34.0105	1.24	0
ESO1213404320S1K	stools_12072101	na	NZ_LR134231.1	4594692	349326	7.6028	347156	99.3788	345988	99.6636	2170	0.6212	348141	99.6608	3444	0.9859	2259	65.5923	151	4.3844	1571	45.6156	1638	47.561	45282	62.696	30305	100	0.995	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12072	Control	NA	NA	Ngandu	306185.832154835	Between		NA	Different_loc	Esch_coli	Esch	10.959	22.7085	99.809	0.191	0.2635	63.8945	2.7595	0
ESO1213404320S1K	stools_12084101	na	NZ_LR134231.1	4594692	511017	11.1219	507617	99.3347	505870	99.6558	3400	0.6653	509262	99.6566	5365	1.0499	3610	67.288	325	6.0578	1802	33.5881	3028	56.4399	45282	62.696	45884	66.8381	0.9918	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12084	Control	NA	NA	Ngandu	306456.941634934	Between		NA	Different_loc	Esch_coli	Esch	11.63	32.5455	99.7965	0.2035	0.2885	56.671	2.2915	0
ESO1213404320S1K	stools_12084102	na	NZ_LR134231.1	4594692	760985	16.5623	758875	99.7227	756205	99.6482	2110	0.2773	758301	99.6473	5106	0.671	2422	47.4344	388	7.5989	2449	47.9632	2167	42.4403	45282	62.696	44020	72.6465	0.9927	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12084	Control	NA	NA	Ngandu	306456.941634934	Between		NA	Different_loc	Esch_coli	Esch	37.5525	50.9095	99.7905	0.2095	0.1325	30.94	6.999	0
ESO1213404320S1K	stools_12098150	na	NZ_LR134231.1	4594692	167432	3.644	166787	99.6148	166081	99.5767	645	0.3852	166724	99.5771	1472	0.8792	764	51.9022	139	9.4429	785	53.3288	528	35.8696	45282	100	97381	64.8761	0.988	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12098	Control	NA	NA	Ngandu	306111.377270856	Between		NA	Different_loc	Esch_coli	Esch	3.4865	16.264	99.706	0.294	0.1545	50.372	0.5915	0
ESO1213404320S1K	stools_12099101	na	NZ_LS483297.1	4705041	770062	16.3667	765579	99.4178	763904	99.7812	4483	0.5822	768378	99.7813	6431	0.8351	4747	73.8143	348	5.4113	1765	27.4452	4122	64.0958	165883	72.3239	92669	100	0.9791	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12099	Control	NA	NA	Ngandu	306259.277166259	Between		NA	Different_loc	Esch_coli	Esch	6.9415	39.7865	99.8145	0.1855	0.248	46.1035	1.422	0
ESO1213404320S1K	stools_12099150	na	NZ_LS483297.1	4705041	836243	17.7733	834587	99.802	832542	99.755	1656	0.198	834193	99.7549	4030	0.4819	1980	49.1315	359	8.9082	2049	50.8437	1530	37.9653	165883	48.2762	46063	100	0.973	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12099	Control	NA	NA	Ngandu	306259.277166259	Between		NA	Different_loc	Esch_coli	Esch	50.12	43.6025	99.8035	0.196	0.1115	52.3165	4.688	0
ESO1213404320S1K	stools_12099501	na	NZ_LS483297.1	4705041	773594	16.4418	764090	98.7714	758379	99.2526	9504	1.2286	767842	99.2565	15551	2.0102	9799	63.012	499	3.2088	1404	9.0284	13366	85.9495	165883	70.9193	104245	100	0.9826	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12099	Control	NA	NA	Ngandu	306259.277166259	Between		NA	Different_loc	Esch_coli	Esch	3.71	44.2405	99.588	0.4135	0.5515	23.7845	0.962	0
ESO1213404320S1K	stools_12100101	na	NZ_LS483297.1	4705041	112312	2.3871	112145	99.8513	111526	99.448	167	0.1487	111692	99.448	818	0.7283	198	24.2054	32	3.912	243	29.7066	540	66.0147	165883	63.5966	163174	82.9936	0.9741	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12100	Control	NA	NA	Ngandu	306686.732777723	Between		NA	Different_loc	Esch_coli	Esch	1.972	16.3435	99.6395	0.3605	0.0785	23.2055	0.4265	0
ESO1213405120S1K	stools_11011101	na	NZ_LR134236.1	4757340	934184	19.6367	922536	98.7531	918014	99.5098	11648	1.2469	929600	99.5093	16755	1.7935	12171	72.641	1173	7.0009	9847	58.7705	5137	30.6595	28477	100	68024	56.8299	0.9914	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11011	Water	NA	NA	Gatwekera	310971.030732779	Between	Water	NA	Different_loc	Esch_coli	Esch	12.9775	38.7345	99.669	0.3305	0.5635	64.0335	8.6215	0
ESO1213405120S1K	stools_11011150	na	NZ_LR134236.1	4757340	690138	14.5068	684114	99.1271	681727	99.6511	6024	0.8729	687717	99.6492	8704	1.2612	6283	72.1852	397	4.5611	6806	78.1939	1281	14.7174	28477	74.3196	103201	33.9144	0.98	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11011	Water	NA	NA	Gatwekera	310971.030732779	Between	Water	NA	Different_loc	Esch_coli	Esch	8.6745	35.162	99.7425	0.257	0.4275	43.6435	6.5065	0
ESO1213405120S1K	stools_11018101	na	NZ_LR134236.1	4757340	909412	19.116	894224	98.3299	888115	99.3168	15188	1.6701	903157	99.3122	21973	2.4162	15718	71.5332	1358	6.1803	9207	41.9014	10823	49.2559	28477	74.3196	43894	61.6303	0.9937	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11018	Water	NA	NA	Gatwekera	310893.844042519	Between	Water	NA	Different_loc	Esch_coli	Esch	13.992	38.8675	99.5745	0.4255	0.77	64.3095	13.0065	0
ESO1213405120S1K	stools_11038150	na	NZ_LR134236.1	4757340	498337	10.4751	493662	99.0619	490847	99.4298	4675	0.9381	495487	99.4281	7756	1.5564	4906	63.2543	351	4.5255	4892	63.0737	2203	28.4038	28477	100	148989	24.7616	0.9734	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11038	Water	NA	NA	Gatwekera	310739.420397686	Between	Water	NA	Different_loc	Esch_coli	Esch	8.4425	31.7455	99.6625	0.3375	0.4355	41.1845	6.2045	0
ESO1213405120S1K	stools_11049150	na	NZ_CP085488.1	4672036	1505665	32.2272	1495622	99.333	1492592	99.7974	10043	0.667	1502603	99.7966	13284	0.8823	10222	76.9497	562	4.2307	7453	56.1051	4965	37.3758	18416	55.4518	10809	100	0.9981	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11049	Water	NA	NA	Kibera	310935.359645505	Between	Water	NA	Different_loc	Esch_coli	Esch	16.585	53.935	99.874	0.1255	0.32	52.291	3.198	0
ESO1213405120S1K	stools_12064150	na	NZ_LR134236.1	4757340	430723	9.0539	426094	98.9253	422845	99.2375	4629	1.0747	427404	99.2294	8187	1.9008	4868	59.4601	412	5.0324	4476	54.672	2923	35.7029	28477	100	111498	37.6419	0.9813	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	12064	Control	NA	NA	Ngandu	306057.666323137	Between		NA	Different_loc	Esch_coli	Esch	8.6125	27.4715	99.5115	0.4885	0.478	48.983	7.3065	0
ESO1213405120S1K	stools_12098101	na	NZ_CP062908.1	4747440	1858700	39.1516	1845585	99.2944	1841192	99.762	13115	0.7056	1854257	99.761	17917	0.964	13474	75.2023	459	2.5618	14522	81.0515	2534	14.143	16502	100	88154	23.7709	0.9849	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	12098	Control	NA	NA	Ngandu	306037.245807931	Between		NA	Different_loc	Esch_coli	Esch	125.117	66.013	99.825	0.175	0.378	37.2205	7.9425	0
ESO1213405120S1K	stools_12111102	na	NZ_LR134236.1	4757340	1065112	22.3888	1052872	98.8508	1047869	99.5248	12240	1.1492	1060056	99.5253	17835	1.6745	12779	71.6512	1156	6.4816	9993	56.0303	6000	33.6417	28477	55.6625	49367	30.5224	0.9897	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	12111	Control	NA	NA	Ngandu	305942.636199191	Between		NA	Different_loc	Esch_coli	Esch	11.1625	44.5475	99.678	0.3225	0.541	54.811	7.3875	0
ESO1213405120S1K	stools_12111102	na	NZ_CP085488.1	4672036	1069749	22.8968	1062172	99.2917	1057454	99.5558	7577	0.7083	1064991	99.5552	12632	1.1808	7874	62.3338	606	4.7973	5001	39.5899	6417	50.7996	18416	100	74506	26.0919	0.9879	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	12111	Control	NA	NA	Ngandu	305942.636199191	Between		NA	Different_loc	Esch_coli	Esch	17.3515	46.353	99.756	0.2435	0.3305	60.6605	3.448	0
ESO1232711120S1K	stools_11038150	na	NZ_LR882493.1	4841444	90614	1.8716	90373	99.734	89170	98.6689	241	0.266	89407	98.668	1676	1.8496	469	27.9833	237	14.1408	632	37.7088	787	46.957	139404	70.1608	156185	81.7825	0.9785	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	11038	Water	NA	NA	Gatwekera	306757.884140479	Between	Water	NA	Different_loc	Esch_coli	Esch	2.2235	13.51	99.185	0.8145	0.1245	27.357	10.8655	0
ESO1232711120S1K	stools_11047150	na	NZ_CP053284.1	5244439	1916421	36.542	1909380	99.6326	1901816	99.6039	7041	0.3674	1908812	99.603	15487	0.8081	7878	50.8685	1014	6.5474	4680	30.2189	9326	60.2182	83306	93.1193	212087	45.2286	0.972	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	11047	Water	NA	NA	Gatwekera	306670.005191238	Between	Water	NA	Different_loc	Esch_coli	Esch	11.9455	60.186	99.7235	0.276	0.1865	25.718	2.456	0
ESO1232711120S1K	stools_11049150	na	NZ_CP053284.1	5244439	632792	12.066	629550	99.4877	626421	99.503	3242	0.5123	629632	99.5006	6885	1.088	3725	54.1031	622	9.0341	3486	50.6318	2480	36.0203	83306	74.8494	141159	60.6026	0.9796	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	11049	Water	NA	NA	Kibera	306912.225650917	Between	Water	NA	Different_loc	Esch_coli	Esch	12.89	46.7015	99.7175	0.282	0.1895	45.31	1.7435	0
ESO1232711120S1K	stools_11104150	na	NZ_CP053284.1	5244439	415605	7.9247	414960	99.8448	414062	99.7836	645	0.1552	414704	99.7832	1846	0.4442	945	51.1918	304	16.468	709	38.4074	732	39.6533	83306	81.9485	368664	33.6469	0.9297	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	11104	Water	NA	NA	Kibera	307089.089855326	Between	Water	NA	Different_loc	Esch_coli	Esch	10.303	44.148	99.7605	0.239	0.092	13.937	0.918	0
ESO1232711120S1K	stools_11108150	na	NZ_LR882493.1	4841444	304767	6.295	303075	99.4448	299912	98.9564	1692	0.5552	301579	98.954	5580	1.8309	2392	42.8674	797	14.2832	2060	36.9176	2505	44.8925	139404	83.4768	136713	85.6429	0.9809	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	11108	Water	NA	NA	Kibera	306977.823125547	Between	Water	NA	Different_loc	Esch_coli	Esch	3.633	24.186	99.247	0.7525	0.2415	36.971	11.698	0
ESO1232711120S1K	stools_12062501	na	NZ_LR882493.1	4841444	258214	5.3334	256945	99.5085	253390	98.6164	1269	0.4915	254642	98.6167	5463	2.1157	1891	34.6147	650	11.8982	1384	25.3341	3321	60.7908	139404	74.4692	173853	71.3867	0.9766	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	12062	Control	NA	NA	Ngandu	302228.84762649	Between		NA	Different_loc	Esch_coli	Esch	2.6095	24.0185	99.034	0.966	0.249	24.4615	10.775	0
ESO1232711120S1K	stools_12065150	na	NZ_LR882493.1	4841444	437568	9.038	435996	99.6407	429622	98.5381	1572	0.3593	431164	98.5365	9388	2.1455	2984	31.7853	1466	15.6157	2064	21.9855	5615	59.8104	139404	100	285777	58.1814	0.9653	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	12065	Control	NA	NA	Ngandu	302161.871137678	Between		NA	Different_loc	Esch_coli	Esch	3.103	34.7015	99.0055	0.994	0.1905	21.728	10.6715	0
ESO1232711120S1K	stools_12068102	na	NZ_LR882493.1	4841444	496070	10.2463	493142	99.4098	487130	98.7809	2928	0.5902	490026	98.7816	10408	2.0981	4364	41.9293	1538	14.7771	2738	26.3067	5702	54.7848	139404	82.7193	144133	70.1075	0.9785	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	12068	Control	NA	NA	Ngandu	302156.814008513	Between		NA	Different_loc	Esch_coli	Esch	3.5775	36.9235	99.1205	0.879	0.249	24.0795	10.9115	0
ESO1232711120S1K	stools_12068150	na	NZ_LR882493.1	4841444	414631	8.5642	411630	99.2762	405958	98.6221	3001	0.7238	408917	98.6219	9965	2.4033	4251	42.6593	1376	13.8083	2680	26.8941	5550	55.6949	139404	86.0743	163435	66.6289	0.9778	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	12068	Control	NA	NA	Ngandu	302156.814008513	Between		NA	Different_loc	Esch_coli	Esch	6.353	31.902	99.116	0.8835	0.3175	43.604	11.3585	0
ESO1232711120S1K	stools_12075101	na	NZ_CP053284.1	5244439	3547729	67.6474	3538701	99.7455	3531386	99.7933	9028	0.2545	3540375	99.7927	17455	0.492	10101	57.8688	1274	7.2988	8926	51.1372	6856	39.2781	83306	83.2317	329441	30.4504	0.9466	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	12075	Control	NA	NA	Ngandu	302288.152578351	Between		NA	Different_loc	Esch_coli	Esch	13.798	79.0645	99.835	0.1645	0.1365	15.847	1.4975	0
ESO1232711120S1K	stools_12080101	na	NZ_LR882493.1	4841444	187020	3.8629	186228	99.5765	183972	98.7886	792	0.4235	184757	98.79	3748	2.0041	1485	39.6211	724	19.317	1294	34.5251	1634	43.5966	139404	95.343	236087	72.5144	0.9728	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	12080	Control	NA	NA	Ngandu	302344.84835743	Between		NA	Different_loc	Esch_coli	Esch	3.03	19.023	99.1595	0.84	0.176	36.206	10.6295	0
ESO1232711120S1K	stools_12087150	na	NZ_CP053284.1	5244439	649983	12.3938	648603	99.7877	645140	99.4661	1380	0.2123	646513	99.4661	5209	0.8014	1739	33.3845	380	7.2951	1302	24.9952	3368	64.6573	83306	67.9687	232762	56.5397	0.9556	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	12087	Control	NA	NA	Ngandu	302133.25597697	Between		NA	Different_loc	Esch_coli	Esch	10.401	46.702	99.636	0.3635	0.114	14.0715	1.0185	0
ESO1232711120S1K	stools_12087501	na	NZ_LR882493.1	4841444	76494	1.58	76002	99.3568	73802	97.1053	492	0.6432	74272	97.0952	2907	3.8003	685	23.5638	217	7.4647	681	23.4262	1994	68.5931	139404	80.743	172664	63.6485	0.9715	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	12087	Control	NA	NA	Ngandu	302133.25597697	Between		NA	Different_loc	Esch_coli	Esch	2.8705	12.039	98.3675	1.63	0.251	41.6935	13.423	0
ESO1232711120S1K	stools_12096150	na	NZ_CP053284.1	5244439	1696256	32.3439	1692509	99.7791	1689954	99.849	3747	0.2209	1693678	99.848	7179	0.4232	4601	64.0897	923	12.8569	3574	49.7841	2384	33.208	83306	100	300171	38.8958	0.9559	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	12096	Control	NA	NA	Ngandu	302709.332628305	Between		NA	Different_loc	Esch_coli	Esch	11.143	56.5445	99.821	0.1785	0.116	20.0945	1.667	0
ESO1232711120S1K	stools_12096150	na	NZ_LR882493.1	4841444	58412	1.2065	58218	99.6679	57756	99.2064	194	0.3321	57948	99.2056	978	1.6743	514	52.5562	322	32.9243	336	34.3558	272	27.8119	139404	77.9684	464029	37.0335	0.9167	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	12096	Control	NA	NA	Ngandu	302709.332628305	Between		NA	Different_loc	Esch_coli	Esch	2.114	10.182	99.094	0.9055	0.1185	27.9205	10.9095	0
ESO1232711120S1K	stools_12100501	na	NZ_CP053284.1	5244439	1346267	25.6704	1339764	99.517	1334338	99.595	6503	0.483	1340788	99.593	12678	0.9417	7199	56.7834	1072	8.4556	4643	36.6225	6427	50.6941	83306	86.1283	144374	51.2946	0.9802	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	12100	Control	NA	NA	Ngandu	302673.693685987	Between		NA	Different_loc	Esch_coli	Esch	13.6575	54.0915	99.7145	0.285	0.218	40.883	3.692	0
ESO1232711120S1K	stools_12111102	na	NZ_LR882493.1	4841444	240337	4.9642	239168	99.5136	236496	98.8828	1169	0.4864	237654	98.8837	4325	1.7996	1642	37.9653	508	11.7457	2041	47.1908	1640	37.9191	139404	87.8454	183189	71.62	0.977	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	12111	Control	NA	NA	Ngandu	302030.738963221	Between		NA	Different_loc	Esch_coli	Esch	4.592	19.9015	99.275	0.7245	0.2065	47.8645	12.047	0
ESO1232711120S1K	stools_12111150	na	NZ_CP053284.1	5244439	671690	12.8077	668789	99.5681	656629	98.1818	2901	0.4319	659475	98.1815	15391	2.2914	3176	20.6354	340	2.2091	1339	8.6999	13620	88.4933	83306	74.4232	271879	44.725	0.9482	WASHB	rural	2327111	Water	NA	NA	22	Nairobi	urban	12111	Control	NA	NA	Ngandu	302030.738963221	Between		NA	Different_loc	Esch_coli	Esch	10.42	47.072	98.954	1.045	0.2365	14.196	1.5665	0
ESO1233801120S1K	stools_11016150	na	NZ_CP088131.1	4785944	307389	6.4227	306610	99.7466	304675	99.3689	779	0.2534	305452	99.3699	2814	0.9155	877	31.1656	120	4.2644	399	14.1791	2297	81.6276	256114	90.9587	316015	61.2601	0.9663	WASHB	rural	2338011	Water	NA	NA	25	Nairobi	urban	11016	Water	NA	NA	Gatwekera	308230.966654835	Between	Water	NA	Different_loc	Esch_coli	Esch	0.9905	25.381	99.612	0.388	0.1125	1.2155	0.6905	0
ESO1233801120S1K	stools_11031101	na	NZ_CP088131.1	4785944	81064	1.6938	81014	99.9383	80649	99.5495	50	0.0617	80697	99.5473	436	0.5378	69	15.8257	21	4.8165	88	20.1835	327	75	256114	50.2842	164374	86.8976	0.9638	WASHB	rural	2338011	Water	NA	NA	25	Nairobi	urban	11031	Water	NA	NA	Gatwekera	308109.073442635	Between	Water	NA	Different_loc	Esch_coli	Esch	0.478	12.4515	99.7035	0.2965	0.0305	0.8835	0.5265	0
ESO1233801120S1K	stools_11031501	na	NZ_CP088131.1	4785944	67925	1.4193	67894	99.9544	67516	99.4432	31	0.0456	67547	99.4435	436	0.6419	58	13.3028	27	6.1927	91	20.8716	320	73.3945	256114	59.0596	213343	65.9483	0.9615	WASHB	rural	2338011	Water	NA	NA	25	Nairobi	urban	11031	Water	NA	NA	Gatwekera	308109.073442635	Between	Water	NA	Different_loc	Esch_coli	Esch	0.466	12.081	99.677	0.3235	0.03	0.959	0.612	0
ESO1233804120S1K	stools_11023101	na	NZ_CP087377.1	5230678	503488	9.6257	502927	99.8886	502097	99.835	561	0.1114	502657	99.835	1488	0.2955	657	44.1532	100	6.7204	323	21.707	1051	70.6317	98041	46.7131	24986	100	0.9835	WASHB	rural	2338041	Water	NA	NA	25	Nairobi	urban	11023	Water	NA	NA	Gatwekera	308343.504168207	Between	Water	NA	Different_loc	Esch_coli	Esch	2.5535	30.304	99.8865	0.113	0.0545	17.4485	8.167	0
ESO1233804120S1K	stools_12092101	na	NZ_CP087377.1	5230678	966131	18.4705	953929	98.737	947130	99.2873	12202	1.263	959303	99.2933	19047	1.9715	12219	64.1518	57	0.2993	503	2.6408	18461	96.9234	98041	54.1733	95021	39.6302	0.9739	WASHB	rural	2338041	Water	NA	NA	25	Nairobi	urban	12092	Control	NA	NA	Ngandu	303593.764556888	Between		NA	Different_loc	Esch_coli	Esch	2.8995	45.1255	99.624	0.379	0.6195	9.8185	2.0045	0
ESO1233807120S1K	stools_11007150	na	NZ_LR134231.1	4594692	893747	19.4517	887304	99.2791	881373	99.3316	6443	0.7209	887741	99.328	12654	1.4158	6648	52.5367	396	3.1294	5964	47.1313	6069	47.9611	35694	82.5489	54887	72.6092	0.993	WASHB	rural	2338071	Water	NA	NA	25	Nairobi	urban	11007	Water	NA	NA	Gatwekera	308245.188091853	Between	Water	NA	Different_loc	Esch_coli	Esch	3.356	47.504	99.6075	0.392	0.331	13.398	1.9295	0
ESO1233807120S1K	stools_11023101	na	NZ_AP022261.1	4907327	3647227	74.3221	3634427	99.649	3632288	99.9411	12800	0.351	3645079	99.9411	15824	0.4339	13676	86.4257	996	6.2942	10883	68.7753	3626	22.9146	63568	72.9376	74952	53.7637	0.9858	WASHB	rural	2338071	Water	NA	NA	25	Nairobi	urban	11023	Water	NA	NA	Gatwekera	308091.834324065	Between	Water	NA	Different_loc	Esch_coli	Esch	12.1235	83.896	99.9095	0.0905	0.1835	13.64	1.7525	0
